{R} <|d/dR|>_50
2.2825614000e+00 -1.7713483748e-02
2.2826075000e+00 -1.7715908975e-02
2.2826535000e+00 -1.7718327076e-02
2.2826995000e+00 -1.7720743317e-02
2.2827456000e+00 -1.7723162942e-02
2.2827916000e+00 -1.7725575455e-02
2.2828376000e+00 -1.7727986107e-02
2.2828837000e+00 -1.7730400133e-02
2.2829297000e+00 -1.7732807060e-02
2.2829757000e+00 -1.7735212126e-02
2.2830218000e+00 -1.7737620554e-02
2.2830678000e+00 -1.7740021895e-02
2.2831138000e+00 -1.7742421376e-02
2.2831598000e+00 -1.7744818998e-02
2.2832059000e+00 -1.7747219966e-02
2.2832519000e+00 -1.7749613864e-02
2.2832979000e+00 -1.7752005903e-02
2.2833440000e+00 -1.7754401277e-02
2.2833900000e+00 -1.7756789594e-02
2.2834360000e+00 -1.7759176052e-02
2.2834821000e+00 -1.7761565833e-02
2.2835281000e+00 -1.7763948570e-02
2.2835741000e+00 -1.7766329449e-02
2.2836202000e+00 -1.7768713639e-02
2.2836662000e+00 -1.7771090798e-02
2.2837122000e+00 -1.7773466099e-02
2.2837583000e+00 -1.7775844701e-02
2.2838043000e+00 -1.7778216283e-02
2.2838503000e+00 -1.7780586008e-02
2.2838964000e+00 -1.7782959022e-02
2.2839424000e+00 -1.7785325029e-02
2.2839884000e+00 -1.7787689180e-02
2.2840344000e+00 -1.7790051474e-02
2.2840805000e+00 -1.7792417042e-02
2.2841265000e+00 -1.7794775620e-02
2.2841725000e+00 -1.7797132342e-02
2.2842186000e+00 -1.7799492325e-02
2.2842646000e+00 -1.7801845332e-02
2.2843106000e+00 -1.7804196483e-02
2.2843567000e+00 -1.7806550885e-02
2.2844027000e+00 -1.7808898322e-02
2.2844487000e+00 -1.7811243905e-02
2.2844948000e+00 -1.7813592725e-02
2.2845408000e+00 -1.7815934595e-02
2.2845868000e+00 -1.7818274610e-02
2.2846329000e+00 -1.7820617852e-02
2.2846789000e+00 -1.7822954155e-02
2.2847249000e+00 -1.7825288604e-02
2.2847710000e+00 -1.7827626269e-02
2.2848170000e+00 -1.7829957007e-02
2.2848630000e+00 -1.7832285893e-02
2.2849091000e+00 -1.7834617984e-02
2.2849551000e+00 -1.7836943161e-02
2.2850011000e+00 -1.7839266487e-02
2.2850471000e+00 -1.7841587961e-02
2.2850932000e+00 -1.7843912625e-02
2.2851392000e+00 -1.7846230393e-02
2.2851852000e+00 -1.7848546311e-02
2.2852313000e+00 -1.7850865407e-02
2.2852773000e+00 -1.7853177621e-02
2.2853233000e+00 -1.7855487985e-02
2.2853694000e+00 -1.7857801516e-02
2.2854154000e+00 -1.7860108179e-02
2.2854614000e+00 -1.7862412992e-02
2.2855075000e+00 -1.7864720962e-02
2.2855535000e+00 -1.7867022076e-02
2.2855995000e+00 -1.7869321342e-02
2.2856456000e+00 -1.7871623753e-02
2.2856916000e+00 -1.7873919321e-02
2.2857376000e+00 -1.7876213043e-02
2.2857837000e+00 -1.7878509898e-02
2.2858297000e+00 -1.7880799923e-02
2.2858757000e+00 -1.7883088103e-02
2.2859218000e+00 -1.7885379406e-02
2.2859678000e+00 -1.7887663891e-02
2.2860138000e+00 -1.7889946532e-02
2.2860598000e+00 -1.7892227328e-02
2.2861059000e+00 -1.7894511233e-02
2.2861519000e+00 -1.7896788338e-02
2.2861979000e+00 -1.7899063600e-02
2.2862440000e+00 -1.7901341959e-02
2.2862900000e+00 -1.7903613531e-02
2.2863360000e+00 -1.7905883260e-02
2.2863821000e+00 -1.7908156076e-02
2.2864281000e+00 -1.7910422118e-02
2.2864741000e+00 -1.7912686319e-02
2.2865202000e+00 -1.7914953595e-02
2.2865662000e+00 -1.7917214110e-02
2.2866122000e+00 -1.7919472784e-02
2.2866583000e+00 -1.7921734523e-02
2.2867043000e+00 -1.7923989514e-02
2.2867503000e+00 -1.7926242665e-02
2.2867964000e+00 -1.7928498870e-02
2.2868424000e+00 -1.7930748339e-02
2.2868884000e+00 -1.7932995971e-02
2.2869345000e+00 -1.7935246644e-02
2.2869805000e+00 -1.7937490595e-02
2.2870265000e+00 -1.7939732709e-02
2.2870725000e+00 -1.7941972986e-02
2.2871186000e+00 -1.7944216290e-02
2.2871646000e+00 -1.7946452890e-02
2.2872106000e+00 -1.7948687653e-02
2.2872567000e+00 -1.7950925433e-02
2.2873027000e+00 -1.7953156521e-02
2.2873487000e+00 -1.7955385774e-02
2.2873948000e+00 -1.7957618033e-02
2.2874408000e+00 -1.7959843613e-02
2.2874868000e+00 -1.7962067358e-02
2.2875329000e+00 -1.7964294098e-02
2.2875789000e+00 -1.7966514172e-02
2.2876249000e+00 -1.7968732413e-02
2.2876710000e+00 -1.7970953638e-02
2.2877170000e+00 -1.7973168209e-02
2.2877630000e+00 -1.7975380949e-02
2.2878091000e+00 -1.7977596660e-02
2.2878551000e+00 -1.7979805732e-02
2.2879011000e+00 -1.7982012973e-02
2.2879472000e+00 -1.7984223175e-02
2.2879932000e+00 -1.7986426750e-02
2.2880392000e+00 -1.7988628495e-02
2.2880852000e+00 -1.7990828410e-02
2.2881313000e+00 -1.7993031272e-02
2.2881773000e+00 -1.7995227524e-02
2.2882233000e+00 -1.7997421948e-02
2.2882694000e+00 -1.7999619307e-02
2.2883154000e+00 -1.8001810069e-02
2.2883614000e+00 -1.8003999003e-02
2.2884075000e+00 -1.8006190862e-02
2.2884535000e+00 -1.8008376138e-02
2.2884995000e+00 -1.8010559586e-02
2.2885456000e+00 -1.8012745948e-02
2.2885916000e+00 -1.8014925740e-02
2.2886376000e+00 -1.8017103705e-02
2.2886837000e+00 -1.8019284573e-02
2.2887297000e+00 -1.8021458884e-02
2.2887757000e+00 -1.8023631369e-02
2.2888218000e+00 -1.8025806746e-02
2.2888678000e+00 -1.8027975579e-02
2.2889138000e+00 -1.8030142587e-02
2.2889599000e+00 -1.8032312476e-02
2.2890059000e+00 -1.8034475833e-02
2.2890519000e+00 -1.8036637367e-02
2.2890979000e+00 -1.8038797078e-02
2.2891440000e+00 -1.8040959656e-02
2.2891900000e+00 -1.8043115718e-02
2.2892360000e+00 -1.8045269959e-02
2.2892821000e+00 -1.8047427056e-02
2.2893281000e+00 -1.8049577650e-02
2.2893741000e+00 -1.8051726424e-02
2.2894202000e+00 -1.8053878042e-02
2.2894662000e+00 -1.8056023171e-02
2.2895122000e+00 -1.8058166480e-02
2.2895583000e+00 -1.8060312623e-02
2.2896043000e+00 -1.8062452289e-02
2.2896503000e+00 -1.8064590137e-02
2.2896964000e+00 -1.8066730807e-02
2.2897424000e+00 -1.8068865014e-02
2.2897884000e+00 -1.8070997403e-02
2.2898345000e+00 -1.8073132604e-02
2.2898805000e+00 -1.8075261355e-02
2.2899265000e+00 -1.8077388288e-02
2.2899726000e+00 -1.8079518023e-02
2.2900186000e+00 -1.8081641320e-02
2.2900646000e+00 -1.8083762800e-02
2.2901106000e+00 -1.8085882466e-02
2.2901567000e+00 -1.8088004917e-02
2.2902027000e+00 -1.8090120948e-02
2.2902487000e+00 -1.8092235165e-02
2.2902948000e+00 -1.8094352157e-02
2.2903408000e+00 -1.8096462741e-02
2.2903868000e+00 -1.8098571512e-02
2.2904329000e+00 -1.8100683048e-02
2.2904789000e+00 -1.8102788188e-02
2.2905249000e+00 -1.8104891516e-02
2.2905710000e+00 -1.8106997598e-02
2.2906170000e+00 -1.8109097297e-02
2.2906630000e+00 -1.8111195185e-02
2.2907091000e+00 -1.8113295816e-02
2.2907551000e+00 -1.8115390077e-02
2.2908011000e+00 -1.8117482528e-02
2.2908472000e+00 -1.8119577711e-02
2.2908932000e+00 -1.8121666538e-02
2.2909392000e+00 -1.8123753554e-02
2.2909852000e+00 -1.8125838762e-02
2.2910313000e+00 -1.8127926687e-02
2.2910773000e+00 -1.8130008273e-02
2.2911233000e+00 -1.8132088050e-02
2.2911694000e+00 -1.8134170534e-02
2.2912154000e+00 -1.8136246691e-02
2.2912614000e+00 -1.8138321041e-02
2.2913075000e+00 -1.8140398088e-02
2.2913535000e+00 -1.8142468820e-02
2.2913995000e+00 -1.8144537745e-02
2.2914456000e+00 -1.8146609357e-02
2.2914916000e+00 -1.8148674666e-02
2.2915376000e+00 -1.8150738171e-02
2.2915837000e+00 -1.8152804350e-02
2.2916297000e+00 -1.8154864240e-02
2.2916757000e+00 -1.8156922326e-02
2.2917218000e+00 -1.8158983076e-02
2.2917678000e+00 -1.8161037550e-02
2.2918138000e+00 -1.8163090220e-02
2.2918599000e+00 -1.8165145544e-02
2.2919059000e+00 -1.8167194604e-02
2.2919519000e+00 -1.8169241862e-02
2.2919979000e+00 -1.8171287317e-02
2.2920440000e+00 -1.8173335412e-02
2.2920900000e+00 -1.8175377260e-02
2.2921360000e+00 -1.8177417307e-02
2.2921821000e+00 -1.8179459982e-02
2.2922281000e+00 -1.8181496423e-02
2.2922741000e+00 -1.8183531064e-02
2.2923202000e+00 -1.8185568322e-02
2.2923662000e+00 -1.8187599359e-02
2.2924122000e+00 -1.8189628597e-02
2.2924583000e+00 -1.8191660441e-02
2.2925043000e+00 -1.8193686078e-02
2.2925503000e+00 -1.8195709915e-02
2.2925964000e+00 -1.8197736349e-02
2.2926424000e+00 -1.8199756586e-02
2.2926884000e+00 -1.8201775027e-02
2.2927345000e+00 -1.8203796052e-02
2.2927805000e+00 -1.8205810894e-02
2.2928265000e+00 -1.8207823940e-02
2.2928726000e+00 -1.8209839560e-02
2.2929186000e+00 -1.8211849010e-02
2.2929646000e+00 -1.8213856664e-02
2.2930106000e+00 -1.8215862523e-02
2.2930567000e+00 -1.8217870941e-02
2.2931027000e+00 -1.8219873206e-02
2.2931487000e+00 -1.8221873677e-02
2.2931948000e+00 -1.8223876697e-02
2.2932408000e+00 -1.8225873577e-02
2.2932868000e+00 -1.8227868663e-02
2.2933329000e+00 -1.8229866287e-02
2.2933789000e+00 -1.8231857783e-02
2.2934249000e+00 -1.8233847487e-02
2.2934710000e+00 -1.8235839718e-02
2.2935170000e+00 -1.8237825834e-02
2.2935630000e+00 -1.8239810158e-02
2.2936091000e+00 -1.8241796999e-02
2.2936551000e+00 -1.8243777738e-02
2.2937011000e+00 -1.8245756686e-02
2.2937472000e+00 -1.8247738140e-02
2.2937932000e+00 -1.8249713504e-02
2.2938392000e+00 -1.8251687078e-02
2.2938853000e+00 -1.8253663148e-02
2.2939313000e+00 -1.8255633140e-02
2.2939773000e+00 -1.8257601343e-02
2.2940233000e+00 -1.8259567758e-02
2.2940694000e+00 -1.8261536654e-02
2.2941154000e+00 -1.8263499490e-02
2.2941614000e+00 -1.8265460538e-02
2.2942075000e+00 -1.8267424056e-02
2.2942535000e+00 -1.8269381527e-02
2.2942995000e+00 -1.8271337211e-02
2.2943456000e+00 -1.8273295354e-02
2.2943916000e+00 -1.8275247463e-02
2.2944376000e+00 -1.8277197785e-02
2.2944837000e+00 -1.8279150557e-02
2.2945297000e+00 -1.8281097305e-02
2.2945757000e+00 -1.8283042270e-02
2.2946218000e+00 -1.8284989672e-02
2.2946678000e+00 -1.8286931064e-02
2.2947138000e+00 -1.8288870673e-02
2.2947599000e+00 -1.8290812709e-02
2.2948059000e+00 -1.8292748747e-02
2.2948519000e+00 -1.8294683003e-02
2.2948980000e+00 -1.8296619676e-02
2.2949440000e+00 -1.8298550363e-02
2.2949900000e+00 -1.8300479269e-02
2.2950360000e+00 -1.8302406394e-02
2.2950821000e+00 -1.8304335921e-02
2.2951281000e+00 -1.8306259479e-02
2.2951741000e+00 -1.8308181258e-02
2.2952202000e+00 -1.8310105428e-02
2.2952662000e+00 -1.8312023643e-02
2.2953122000e+00 -1.8313940078e-02
2.2953583000e+00 -1.8315858894e-02
2.2954043000e+00 -1.8317771767e-02
2.2954503000e+00 -1.8319682862e-02
2.2954964000e+00 -1.8321596327e-02
2.2955424000e+00 -1.8323503861e-02
2.2955884000e+00 -1.8325409618e-02
2.2956345000e+00 -1.8327317735e-02
2.2956805000e+00 -1.8329219934e-02
2.2957265000e+00 -1.8331120357e-02
2.2957726000e+00 -1.8333023128e-02
2.2958186000e+00 -1.8334919994e-02
2.2958646000e+00 -1.8336815085e-02
2.2959107000e+00 -1.8338712514e-02
2.2959567000e+00 -1.8340604050e-02
2.2960027000e+00 -1.8342493811e-02
2.2960487000e+00 -1.8344381798e-02
2.2960948000e+00 -1.8346272109e-02
2.2961408000e+00 -1.8348156544e-02
2.2961868000e+00 -1.8350039206e-02
2.2962329000e+00 -1.8351924181e-02
2.2962789000e+00 -1.8353803293e-02
2.2963249000e+00 -1.8355680632e-02
2.2963710000e+00 -1.8357560275e-02
2.2964170000e+00 -1.8359434066e-02
2.2964630000e+00 -1.8361306085e-02
2.2965091000e+00 -1.8363180398e-02
2.2965551000e+00 -1.8365048871e-02
2.2966011000e+00 -1.8366915574e-02
2.2966472000e+00 -1.8368784559e-02
2.2966932000e+00 -1.8370647718e-02
2.2967392000e+00 -1.8372509107e-02
2.2967853000e+00 -1.8374372767e-02
2.2968313000e+00 -1.8376230614e-02
2.2968773000e+00 -1.8378086692e-02
2.2969234000e+00 -1.8379945030e-02
2.2969694000e+00 -1.8381797568e-02
2.2970154000e+00 -1.8383648338e-02
2.2970614000e+00 -1.8385497340e-02
2.2971075000e+00 -1.8387348589e-02
2.2971535000e+00 -1.8389194054e-02
2.2971995000e+00 -1.8391037752e-02
2.2972456000e+00 -1.8392883685e-02
2.2972916000e+00 -1.8394723847e-02
2.2973376000e+00 -1.8396562244e-02
2.2973837000e+00 -1.8398402866e-02
2.2974297000e+00 -1.8400237728e-02
2.2974757000e+00 -1.8402070826e-02
2.2975218000e+00 -1.8403906138e-02
2.2975678000e+00 -1.8405735704e-02
2.2976138000e+00 -1.8407563506e-02
2.2976599000e+00 -1.8409393512e-02
2.2977059000e+00 -1.8411217783e-02
2.2977519000e+00 -1.8413040292e-02
2.2977980000e+00 -1.8414864995e-02
2.2978440000e+00 -1.8416683975e-02
2.2978900000e+00 -1.8418501194e-02
2.2979361000e+00 -1.8420320596e-02
2.2979821000e+00 -1.8422134288e-02
2.2980281000e+00 -1.8423946219e-02
2.2980741000e+00 -1.8425756390e-02
2.2981202000e+00 -1.8427568730e-02
2.2981662000e+00 -1.8429375377e-02
2.2982122000e+00 -1.8431180264e-02
2.2982583000e+00 -1.8432987310e-02
2.2983043000e+00 -1.8434788675e-02
2.2983503000e+00 -1.8436588282e-02
2.2983964000e+00 -1.8438390037e-02
2.2984424000e+00 -1.8440186123e-02
2.2984884000e+00 -1.8441980452e-02
2.2985345000e+00 -1.8443776918e-02
2.2985805000e+00 -1.8445567729e-02
2.2986265000e+00 -1.8447356782e-02
2.2986726000e+00 -1.8449147963e-02
2.2987186000e+00 -1.8450933501e-02
2.2987646000e+00 -1.8452717282e-02
2.2988107000e+00 -1.8454503180e-02
2.2988567000e+00 -1.8456283448e-02
2.2989027000e+00 -1.8458061960e-02
2.2989487000e+00 -1.8459838718e-02
2.2989948000e+00 -1.8461617578e-02
2.2990408000e+00 -1.8463390824e-02
2.2990868000e+00 -1.8465162316e-02
2.2991329000e+00 -1.8466935901e-02
2.2991789000e+00 -1.8468703883e-02
2.2992249000e+00 -1.8470470113e-02
2.2992710000e+00 -1.8472238424e-02
2.2993170000e+00 -1.8474001146e-02
2.2993630000e+00 -1.8475762117e-02
2.2994091000e+00 -1.8477525158e-02
2.2994551000e+00 -1.8479282622e-02
2.2995011000e+00 -1.8481038336e-02
2.2995472000e+00 -1.8482796111e-02
2.2995932000e+00 -1.8484548321e-02
2.2996392000e+00 -1.8486298781e-02
2.2996853000e+00 -1.8488051292e-02
2.2997313000e+00 -1.8489798250e-02
2.2997773000e+00 -1.8491543460e-02
2.2998234000e+00 -1.8493290710e-02
2.2998694000e+00 -1.8495032420e-02
2.2999154000e+00 -1.8496772383e-02
2.2999614000e+00 -1.8498510598e-02
2.3000075000e+00 -1.8500250840e-02
2.3000535000e+00 -1.8501985558e-02
2.3000995000e+00 -1.8503718530e-02
2.3001456000e+00 -1.8505453518e-02
2.3001916000e+00 -1.8507182995e-02
2.3002376000e+00 -1.8508910726e-02
2.3002837000e+00 -1.8510640463e-02
2.3003297000e+00 -1.8512364702e-02
2.3003757000e+00 -1.8514087196e-02
2.3004218000e+00 -1.8515811686e-02
2.3004678000e+00 -1.8517530689e-02
2.3005138000e+00 -1.8519247949e-02
2.3005599000e+00 -1.8520967194e-02
2.3006059000e+00 -1.8522680965e-02
2.3006519000e+00 -1.8524392994e-02
2.3006980000e+00 -1.8526106997e-02
2.3007440000e+00 -1.8527815539e-02
2.3007900000e+00 -1.8529522340e-02
2.3008361000e+00 -1.8531231104e-02
2.3008821000e+00 -1.8532934420e-02
2.3009281000e+00 -1.8534635995e-02
2.3009741000e+00 -1.8536335831e-02
2.3010202000e+00 -1.8538037617e-02
2.3010662000e+00 -1.8539733970e-02
2.3011122000e+00 -1.8541428585e-02
2.3011583000e+00 -1.8543125139e-02
2.3012043000e+00 -1.8544816273e-02
2.3012503000e+00 -1.8546505670e-02
2.3012964000e+00 -1.8548196996e-02
2.3013424000e+00 -1.8549882914e-02
2.3013884000e+00 -1.8551567095e-02
2.3014345000e+00 -1.8553253196e-02
2.3014805000e+00 -1.8554933901e-02
2.3015265000e+00 -1.8556612870e-02
2.3015726000e+00 -1.8558293748e-02
2.3016186000e+00 -1.8559969243e-02
2.3016646000e+00 -1.8561643004e-02
2.3017107000e+00 -1.8563318663e-02
2.3017567000e+00 -1.8564988951e-02
2.3018027000e+00 -1.8566657505e-02
2.3018488000e+00 -1.8568327947e-02
2.3018948000e+00 -1.8569993031e-02
2.3019408000e+00 -1.8571656383e-02
2.3019868000e+00 -1.8573318002e-02
2.3020329000e+00 -1.8574981495e-02
2.3020789000e+00 -1.8576639646e-02
2.3021249000e+00 -1.8578296066e-02
2.3021710000e+00 -1.8579954351e-02
2.3022170000e+00 -1.8581607305e-02
2.3022630000e+00 -1.8583258529e-02
2.3023091000e+00 -1.8584911607e-02
2.3023551000e+00 -1.8586559368e-02
2.3024011000e+00 -1.8588205399e-02
2.3024472000e+00 -1.8589853274e-02
2.3024932000e+00 -1.8591495844e-02
2.3025392000e+00 -1.8593136685e-02
2.3025853000e+00 -1.8594779360e-02
2.3026313000e+00 -1.8596416742e-02
2.3026773000e+00 -1.8598052396e-02
2.3027234000e+00 -1.8599689874e-02
2.3027694000e+00 -1.8601322071e-02
2.3028154000e+00 -1.8602952542e-02
2.3028615000e+00 -1.8604584825e-02
2.3029075000e+00 -1.8606211840e-02
2.3029535000e+00 -1.8607837130e-02
2.3029995000e+00 -1.8609460695e-02
2.3030456000e+00 -1.8611086060e-02
2.3030916000e+00 -1.8612706172e-02
2.3031376000e+00 -1.8614324560e-02
2.3031837000e+00 -1.8615944737e-02
2.3032297000e+00 -1.8617559675e-02
2.3032757000e+00 -1.8619172889e-02
2.3033218000e+00 -1.8620787883e-02
2.3033678000e+00 -1.8622397649e-02
2.3034138000e+00 -1.8624005693e-02
2.3034599000e+00 -1.8625615505e-02
2.3035059000e+00 -1.8627220102e-02
2.3035519000e+00 -1.8628822978e-02
2.3035980000e+00 -1.8630427613e-02
2.3036440000e+00 -1.8632027045e-02
2.3036900000e+00 -1.8633624756e-02
2.3037361000e+00 -1.8635224216e-02
2.3037821000e+00 -1.8636818485e-02
2.3038281000e+00 -1.8638411035e-02
2.3038742000e+00 -1.8640005323e-02
2.3039202000e+00 -1.8641594432e-02
2.3039662000e+00 -1.8643181824e-02
2.3040122000e+00 -1.8644767498e-02
2.3040583000e+00 -1.8646354896e-02
2.3041043000e+00 -1.8647937132e-02
2.3041503000e+00 -1.8649517651e-02
2.3041964000e+00 -1.8651099885e-02
2.3042424000e+00 -1.8652676968e-02
2.3042884000e+00 -1.8654252336e-02
2.3043345000e+00 -1.8655829408e-02
2.3043805000e+00 -1.8657401342e-02
2.3044265000e+00 -1.8658971561e-02
2.3044726000e+00 -1.8660543475e-02
2.3045186000e+00 -1.8662110262e-02
2.3045646000e+00 -1.8663675336e-02
2.3046107000e+00 -1.8665242094e-02
2.3046567000e+00 -1.8666803738e-02
2.3047027000e+00 -1.8668363669e-02
2.3047488000e+00 -1.8669925274e-02
2.3047948000e+00 -1.8671481778e-02
2.3048408000e+00 -1.8673036570e-02
2.3048869000e+00 -1.8674593026e-02
2.3049329000e+00 -1.8676144392e-02
2.3049789000e+00 -1.8677694048e-02
2.3050249000e+00 -1.8679241994e-02
2.3050710000e+00 -1.8680791589e-02
2.3051170000e+00 -1.8682336112e-02
2.3051630000e+00 -1.8683878925e-02
2.3052091000e+00 -1.8685423378e-02
2.3052551000e+00 -1.8686962771e-02
2.3053011000e+00 -1.8688500455e-02
2.3053472000e+00 -1.8690039768e-02
2.3053932000e+00 -1.8691574033e-02
2.3054392000e+00 -1.8693106591e-02
2.3054853000e+00 -1.8694640768e-02
2.3055313000e+00 -1.8696169909e-02
2.3055773000e+00 -1.8697697344e-02
2.3056234000e+00 -1.8699226387e-02
2.3056694000e+00 -1.8700750407e-02
2.3057154000e+00 -1.8702272721e-02
2.3057615000e+00 -1.8703796635e-02
2.3058075000e+00 -1.8705315536e-02
2.3058535000e+00 -1.8706832734e-02
2.3058995000e+00 -1.8708348227e-02
2.3059456000e+00 -1.8709865306e-02
2.3059916000e+00 -1.8711377389e-02
2.3060376000e+00 -1.8712887770e-02
2.3060837000e+00 -1.8714399725e-02
2.3061297000e+00 -1.8715906697e-02
2.3061757000e+00 -1.8717411968e-02
2.3062218000e+00 -1.8718918803e-02
2.3062678000e+00 -1.8720420667e-02
2.3063138000e+00 -1.8721920830e-02
2.3063599000e+00 -1.8723422549e-02
2.3064059000e+00 -1.8724919308e-02
2.3064519000e+00 -1.8726414367e-02
2.3064980000e+00 -1.8727910971e-02
2.3065440000e+00 -1.8729402628e-02
2.3065900000e+00 -1.8730892585e-02
2.3066361000e+00 -1.8732384078e-02
2.3066821000e+00 -1.8733870636e-02
2.3067281000e+00 -1.8735355496e-02
2.3067742000e+00 -1.8736841880e-02
2.3068202000e+00 -1.8738323342e-02
2.3068662000e+00 -1.8739803106e-02
2.3069122000e+00 -1.8741281174e-02
2.3069583000e+00 -1.8742760753e-02
2.3070043000e+00 -1.8744235426e-02
2.3070503000e+00 -1.8745708402e-02
2.3070964000e+00 -1.8747182880e-02
2.3071424000e+00 -1.8748652463e-02
2.3071884000e+00 -1.8750120351e-02
2.3072345000e+00 -1.8751589731e-02
2.3072805000e+00 -1.8753054227e-02
2.3073265000e+00 -1.8754517030e-02
2.3073726000e+00 -1.8755981315e-02
2.3074186000e+00 -1.8757440728e-02
2.3074646000e+00 -1.8758898448e-02
2.3075107000e+00 -1.8760357640e-02
2.3075567000e+00 -1.8761811972e-02
2.3076027000e+00 -1.8763264614e-02
2.3076488000e+00 -1.8764718716e-02
2.3076948000e+00 -1.8766167971e-02
2.3077408000e+00 -1.8767615535e-02
2.3077869000e+00 -1.8769064551e-02
2.3078329000e+00 -1.8770508732e-02
2.3078789000e+00 -1.8771951223e-02
2.3079249000e+00 -1.8773392024e-02
2.3079710000e+00 -1.8774834264e-02
2.3080170000e+00 -1.8776271684e-02
2.3080630000e+00 -1.8777707416e-02
2.3081091000e+00 -1.8779144576e-02
2.3081551000e+00 -1.8780576929e-02
2.3082011000e+00 -1.8782007594e-02
2.3082472000e+00 -1.8783439677e-02
2.3082932000e+00 -1.8784866965e-02
2.3083392000e+00 -1.8786292567e-02
2.3083853000e+00 -1.8787719576e-02
2.3084313000e+00 -1.8789141803e-02
2.3084773000e+00 -1.8790562344e-02
2.3085234000e+00 -1.8791984282e-02
2.3085694000e+00 -1.8793401450e-02
2.3086154000e+00 -1.8794816933e-02
2.3086615000e+00 -1.8796233804e-02
2.3087075000e+00 -1.8797645916e-02
2.3087535000e+00 -1.8799056344e-02
2.3087996000e+00 -1.8800468150e-02
2.3088456000e+00 -1.8801875209e-02
2.3088916000e+00 -1.8803280586e-02
2.3089376000e+00 -1.8804684280e-02
2.3089837000e+00 -1.8806089339e-02
2.3090297000e+00 -1.8807489667e-02
2.3090757000e+00 -1.8808888313e-02
2.3091218000e+00 -1.8810288314e-02
2.3091678000e+00 -1.8811683596e-02
2.3092138000e+00 -1.8813077197e-02
2.3092599000e+00 -1.8814472143e-02
2.3093059000e+00 -1.8815862382e-02
2.3093519000e+00 -1.8817250942e-02
2.3093980000e+00 -1.8818640836e-02
2.3094440000e+00 -1.8820026034e-02
2.3094900000e+00 -1.8821409555e-02
2.3095361000e+00 -1.8822794400e-02
2.3095821000e+00 -1.8824174561e-02
2.3096281000e+00 -1.8825553046e-02
2.3096742000e+00 -1.8826932845e-02
2.3097202000e+00 -1.8828307972e-02
2.3097662000e+00 -1.8829681424e-02
2.3098123000e+00 -1.8831056179e-02
2.3098583000e+00 -1.8832426276e-02
2.3099043000e+00 -1.8833794697e-02
2.3099503000e+00 -1.8835161443e-02
2.3099964000e+00 -1.8836529481e-02
2.3100424000e+00 -1.8837892875e-02
2.3100884000e+00 -1.8839254595e-02
2.3101345000e+00 -1.8840617596e-02
2.3101805000e+00 -1.8841975966e-02
2.3102265000e+00 -1.8843332663e-02
2.3102726000e+00 -1.8844690631e-02
2.3103186000e+00 -1.8846043979e-02
2.3103646000e+00 -1.8847395656e-02
2.3104107000e+00 -1.8848748594e-02
2.3104567000e+00 -1.8850096924e-02
2.3105027000e+00 -1.8851443583e-02
2.3105488000e+00 -1.8852791494e-02
2.3105948000e+00 -1.8854134808e-02
2.3106408000e+00 -1.8855476453e-02
2.3106869000e+00 -1.8856819340e-02
2.3107329000e+00 -1.8858157642e-02
2.3107789000e+00 -1.8859494275e-02
2.3108250000e+00 -1.8860832140e-02
2.3108710000e+00 -1.8862165433e-02
2.3109170000e+00 -1.8863497058e-02
2.3109630000e+00 -1.8864827015e-02
2.3110091000e+00 -1.8866158191e-02
2.3110551000e+00 -1.8867484810e-02
2.3111011000e+00 -1.8868809763e-02
2.3111472000e+00 -1.8870135924e-02
2.3111932000e+00 -1.8871457541e-02
2.3112392000e+00 -1.8872777492e-02
2.3112853000e+00 -1.8874098642e-02
2.3113313000e+00 -1.8875415259e-02
2.3113773000e+00 -1.8876730212e-02
2.3114234000e+00 -1.8878046353e-02
2.3114694000e+00 -1.8879357973e-02
2.3115154000e+00 -1.8880667930e-02
2.3115615000e+00 -1.8881979066e-02
2.3116075000e+00 -1.8883285693e-02
2.3116535000e+00 -1.8884590657e-02
2.3116996000e+00 -1.8885896790e-02
2.3117456000e+00 -1.8887198426e-02
2.3117916000e+00 -1.8888498401e-02
2.3118377000e+00 -1.8889799534e-02
2.3118837000e+00 -1.8891096183e-02
2.3119297000e+00 -1.8892391170e-02
2.3119757000e+00 -1.8893684497e-02
2.3120218000e+00 -1.8894978971e-02
2.3120678000e+00 -1.8896268975e-02
2.3121138000e+00 -1.8897557319e-02
2.3121599000e+00 -1.8898846799e-02
2.3122059000e+00 -1.8900131822e-02
2.3122519000e+00 -1.8901415187e-02
2.3122980000e+00 -1.8902699678e-02
2.3123440000e+00 -1.8903979723e-02
2.3123900000e+00 -1.8905258110e-02
2.3124361000e+00 -1.8906537614e-02
2.3124821000e+00 -1.8907812684e-02
2.3125281000e+00 -1.8909086098e-02
2.3125742000e+00 -1.8910360618e-02
2.3126202000e+00 -1.8911630716e-02
2.3126662000e+00 -1.8912899159e-02
2.3127123000e+00 -1.8914168698e-02
2.3127583000e+00 -1.8915433827e-02
2.3128043000e+00 -1.8916697302e-02
2.3128504000e+00 -1.8917961863e-02
2.3128964000e+00 -1.8919222026e-02
2.3129424000e+00 -1.8920480536e-02
2.3129884000e+00 -1.8921737392e-02
2.3130345000e+00 -1.8922995322e-02
2.3130805000e+00 -1.8924248869e-02
2.3131265000e+00 -1.8925500764e-02
2.3131726000e+00 -1.8926753724e-02
