 R   <X|d2/dR2|X>   <A|d2/dR2|A> 
6.1919954 -0.011228346626365827 -0.011228346626365827
6.1920414 -0.011235842591462541 -0.011235842591462541
6.1920874 -0.011243001948717036 -0.011243001948717036
6.1921335 -0.011250127299983937 -0.011250127299983937
6.1921795 -0.011257629175781138 -0.011257629175781138
6.1922255 -0.011264789667592819 -0.011264789667592819
6.1922716 -0.011271998029221192 -0.011271998029221192
6.1923176 -0.011279496795200796 -0.011279496795200796
6.1923636 -0.01128706372297181 -0.01128706372297181
6.1924096 -0.01129430415548494 -0.01129430415548494
6.1924557 -0.011301524754948668 -0.011301524754948668
6.1925017 -0.011309076585491072 -0.011309076585491072
6.1925477 -0.011316339653162609 -0.011316339653162609
6.1925938 -0.011323579851768326 -0.011323579851768326
6.1926398 -0.011331192630335687 -0.011331192630335687
6.1926858 -0.011338490605899407 -0.011338490605899407
6.1927319 -0.01134572007342427 -0.01134572007342427
6.1927779 -0.011353427468068507 -0.011353427468068507
6.1928239 -0.011360708714502732 -0.011360708714502732
6.19287 -0.011368067596884378 -0.011368067596884378
6.192916 -0.011375690113095797 -0.011375690113095797
6.192962 -0.011383052169223699 -0.011383052169223699
6.1930081 -0.011390360885033882 -0.011390360885033882
6.1930541 -0.01140884665647911 -0.01140884665647911
6.1931001 -0.011430089553524434 -0.011430089553524434
6.1931462 -0.011436335485217174 -0.011436335485217174
6.1931922 -0.011442952277322841 -0.011442952277322841
6.1932382 -0.011449277307506164 -0.011449277307506164
6.1932843 -0.011455586558712897 -0.011455586558712897
6.1933303 -0.011462329065905807 -0.011462329065905807
6.1933763 -0.011469032992592536 -0.011469032992592536
6.1934223 -0.01147548093036528 -0.01147548093036528
6.1934684 -0.011481951143224044 -0.011481951143224044
6.1935144 -0.011488702253397667 -0.011488702253397667
6.1935604 -0.011495256393521518 -0.011495256393521518
6.1936065 -0.011501743451189522 -0.011501743451189522
6.1936525 -0.011508681127405128 -0.011508681127405128
6.1936985 -0.011515244955995674 -0.011515244955995674
6.1937446 -0.011521845332285072 -0.011521845332285072
6.1937906 -0.011528873158592183 -0.011528873158592183
6.1938366 -0.011535543193701535 -0.011535543193701535
6.1938827 -0.011542203243766933 -0.011542203243766933
6.1939287 -0.01154933199507489 -0.01154933199507489
6.1939747 -0.011556119029906903 -0.011556119029906903
6.1940208 -0.011562870975463376 -0.011562870975463376
6.1940668 -0.011569960891011375 -0.011569960891011375
6.1941128 -0.011576746612592323 -0.011576746612592323
6.1941589 -0.01158364421871883 -0.01158364421871883
6.1942049 -0.011590856526282261 -0.011590856526282261
6.1942509 -0.011598114851429376 -0.011598114851429376
6.1942969 -0.01160501868768665 -0.01160501868768665
6.194343 -0.011611943522710801 -0.011611943522710801
6.194389 -0.011619245307231452 -0.011619245307231452
6.194435 -0.011626251772246632 -0.011626251772246632
6.1944811 -0.011633232503018552 -0.011633232503018552
6.1945271 -0.01164067476340114 -0.01164067476340114
6.1945731 -0.01164770835762198 -0.01164770835762198
6.1946192 -0.011654734123146986 -0.011654734123146986
6.1946652 -0.011662198176366188 -0.011662198176366188
6.1947112 -0.011669269541861812 -0.011669269541861812
6.1947573 -0.011676415852266368 -0.011676415852266368
6.1948033 -0.011683998843703717 -0.011683998843703717
6.1948493 -0.01169109708088084 -0.01169109708088084
6.1948954 -0.01169830992392467 -0.01169830992392467
6.1949414 -0.011705871268205879 -0.011705871268205879
6.1949874 -0.011713115246123989 -0.011713115246123989
6.1950335 -0.011720362082708817 -0.011720362082708817
6.1950795 -0.011727999014007824 -0.011727999014007824
6.1951255 -0.011735248018148386 -0.011735248018148386
6.1951716 -0.011742561204874536 -0.011742561204874536
6.1952176 -0.01175028451327334 -0.01175028451327334
6.1952636 -0.011757940688737357 -0.011757940688737357
6.1953096 -0.011765309799853641 -0.011765309799853641
6.1953557 -0.011772694918421187 -0.011772694918421187
6.1954017 -0.011780466287822472 -0.011780466287822472
6.1954477 -0.011787879895407733 -0.011787879895407733
6.1954938 -0.011795284127410056 -0.011795284127410056
6.1955398 -0.011803116405429344 -0.011803116405429344
6.1955858 -0.01181054177298388 -0.01181054177298388
6.1956319 -0.011817997534424703 -0.011817997534424703
6.1956779 -0.011825901501851702 -0.011825901501851702
6.1957239 -0.011833392819068988 -0.011833392819068988
6.19577 -0.011840889123607043 -0.011840889123607043
6.195816 -0.011848788532552742 -0.011848788532552742
6.195862 -0.011856313028560496 -0.011856313028560496
6.1959081 -0.01186388238350813 -0.01186388238350813
6.1959541 -0.011871831476965864 -0.011871831476965864
6.1960001 -0.011879378097089633 -0.011879378097089633
6.1960462 -0.011886965909253745 -0.011886965909253745
6.1960922 -0.011894975458890402 -0.011894975458890402
6.1961382 -0.011902620369549938 -0.011902620369549938
6.1961843 -0.011910193719634882 -0.011910193719634882
6.1962303 -0.011918252710803321 -0.011918252710803321
6.1962763 -0.011926282532655279 -0.011926282532655279
6.1963223 -0.011933939954904323 -0.011933939954904323
6.1963684 -0.011941695583782514 -0.011941695583782514
6.1964144 -0.011949738213806009 -0.011949738213806009
6.1964604 -0.011957424462432314 -0.011957424462432314
6.1965065 -0.011965117790240698 -0.011965117790240698
6.1965525 -0.011973293331466855 -0.011973293331466855
6.1965985 -0.01198095348609858 -0.01198095348609858
6.1966446 -0.01198868265639519 -0.01198868265639519
6.1966906 -0.011996848763750859 -0.011996848763750859
6.1967366 -0.012004646823252306 -0.012004646823252306
6.1967827 -0.01204268371977634 -0.01204268371977634
6.1968287 -0.012050993095089528 -0.012050993095089528
6.1968747 -0.012057351394211702 -0.012057351394211702
6.1969208 -0.012063800059007757 -0.012063800059007757
6.1969668 -0.012070669042588628 -0.012070669042588628
6.1970128 -0.012077140412359385 -0.012077140412359385
6.1970589 -0.01208365381612832 -0.01208365381612832
6.1971049 -0.012090651122234545 -0.012090651122234545
6.1971509 -0.012097244324082657 -0.012097244324082657
6.197197 -0.012103853155322883 -0.012103853155322883
6.197243 -0.012110943589149355 -0.012110943589149355
6.197289 -0.01211804791755182 -0.01211804791755182
6.197335 -0.012124805464595153 -0.012124805464595153
6.1973811 -0.012131572736412749 -0.012131572736412749
6.1974271 -0.012138774524866188 -0.012138774524866188
6.1974731 -0.012145600968075826 -0.012145600968075826
6.1975192 -0.01215249880598131 -0.01215249880598131
6.1975652 -0.012159784772279877 -0.012159784772279877
6.1976112 -0.012166754990670974 -0.012166754990670974
6.1976573 -0.012173681898361707 -0.012173681898361707
6.1977033 -0.01218108285684887 -0.01218108285684887
6.1977493 -0.01218811737487125 -0.01218811737487125
6.1977954 -0.012195126139168995 -0.012195126139168995
6.1978414 -0.012202672984492338 -0.012202672984492338
6.1978874 -0.012209758410503433 -0.012209758410503433
6.1979335 -0.012216901975476544 -0.012216901975476544
6.1979795 -0.01222451514792214 -0.01222451514792214
6.1980255 -0.012231726511997392 -0.012231726511997392
6.1980716 -0.012238925229545014 -0.012238925229545014
6.1981176 -0.012246635584908428 -0.012246635584908428
6.1981636 -0.012253871020974067 -0.012253871020974067
6.1982097 -0.012261199992695688 -0.012261199992695688
6.1982557 -0.012268972014262376 -0.012268972014262376
6.1983017 -0.01227674734280511 -0.01227674734280511
6.1983477 -0.012284149477419588 -0.012284149477419588
6.1983938 -0.012291550607786375 -0.012291550607786375
6.1984398 -0.012299436184748597 -0.012299436184748597
6.1984858 -0.012306875289484393 -0.012306875289484393
6.1985319 -0.012314331047513 -0.012314331047513
6.1985779 -0.012322291281188192 -0.012322291281188192
6.1986239 -0.012329842621429448 -0.012329842621429448
6.19867 -0.012337361709300991 -0.012337361709300991
6.198716 -0.012345383142456739 -0.012345383142456739
6.198762 -0.012352966620981884 -0.012352966620981884
6.1988081 -0.012360579971117664 -0.012360579971117664
6.1988541 -0.01236867132577069 -0.01236867132577069
6.1989001 -0.012376340094115722 -0.012376340094115722
6.1989462 -0.012384056496283406 -0.012384056496283406
6.1989922 -0.012392159751857349 -0.012392159751857349
6.1990382 -0.012399922571277346 -0.012399922571277346
6.1990843 -0.012407639442728331 -0.012407639442728331
6.1991303 -0.012415830061776684 -0.012415830061776684
6.1991763 -0.012423606546804914 -0.012423606546804914
6.1992224 -0.012431421654045894 -0.012431421654045894
6.1992684 -0.012439686121902249 -0.012439686121902249
6.1993144 -0.012447987613060665 -0.012447987613060665
6.1993604 -0.012455888047800453 -0.012455888047800453
6.1994065 -0.012463709475998407 -0.012463709475998407
6.1994525 -0.012472066741064762 -0.012472066741064762
6.1994985 -0.012479993647403745 -0.012479993647403745
6.1995446 -0.01248790393324693 -0.01248790393324693
6.1995906 -0.012496303349080678 -0.012496303349080678
6.1996366 -0.01250424301966383 -0.01250424301966383
6.1996827 -0.012512250937067676 -0.012512250937067676
6.1997287 -0.01252070120771647 -0.01252070120771647
6.1997747 -0.012528707047078253 -0.012528707047078253
6.1998208 -0.012536731846969861 -0.012536731846969861
6.1998668 -0.012545241692049224 -0.012545241692049224
6.1999128 -0.012553277623973258 -0.012553277623973258
6.1999589 -0.012561327937420153 -0.012561327937420153
6.2000049 -0.0125698612483297 -0.0125698612483297
6.2000509 -0.012577980781961389 -0.012577980781961389
6.200097 -0.012586065269261726 -0.012586065269261726
6.200143 -0.01259465316746926 -0.01259465316746926
6.200189 -0.01260279774075514 -0.01260279774075514
6.2002351 -0.012610925078374014 -0.012610925078374014
6.2002811 -0.0126195538346799 -0.0126195538346799
6.2003271 -0.012628253661377958 -0.012628253661377958
6.2003731 -0.01263641072044377 -0.01263641072044377
6.2004192 -0.012644611812260221 -0.012644611812260221
6.2004652 -0.012672447439051718 -0.012672447439051718
6.2005112 -0.01270024376206202 -0.01270024376206202
6.2005573 -0.01270665514938255 -0.01270665514938255
6.2006033 -0.012713646742265623 -0.012713646742265623
6.2006493 -0.012720158763562334 -0.012720158763562334
6.2006954 -0.012726740865281569 -0.012726740865281569
6.2007414 -0.012733877640938949 -0.012733877640938949
6.2007874 -0.012740549486710294 -0.012740549486710294
6.2008335 -0.012747240818531687 -0.012747240818531687
6.2008795 -0.01275448383006768 -0.01275448383006768
6.2009255 -0.012761321713852726 -0.012761321713852726
6.2009716 -0.012768128410675723 -0.012768128410675723
6.2010176 -0.01277550641924933 -0.01277550641924933
6.2010636 -0.012782448749909824 -0.012782448749909824
6.2011097 -0.012789422185555507 -0.012789422185555507
6.2011557 -0.012796918782085784 -0.012796918782085784
6.2012017 -0.012803971694597705 -0.012803971694597705
6.2012478 -0.01281107283919797 -0.01281107283919797
6.2012938 -0.012818648914464558 -0.012818648914464558
6.2013398 -0.01282629366598347 -0.01282629366598347
6.2013858 -0.012833506645844445 -0.012833506645844445
6.2014319 -0.012840737869919041 -0.012840737869919041
6.2014779 -0.012848508061474466 -0.012848508061474466
6.2015239 -0.012855815734124712 -0.012855815734124712
6.20157 -0.012863204154164351 -0.012863204154164351
6.201616 -0.01287103792068109 -0.01287103792068109
6.201662 -0.012878469086861747 -0.012878469086861747
6.2017081 -0.012885884717645282 -0.012885884717645282
6.2017541 -0.012893924355758922 -0.012893924355758922
6.2018001 -0.012901439756051875 -0.012901439756051875
6.2018462 -0.012908956752255856 -0.012908956752255856
6.2018922 -0.012917049512700651 -0.012917049512700651
6.2019382 -0.012924655215672768 -0.012924655215672768
6.2019843 -0.01293232516398886 -0.01293232516398886
6.2020303 -0.012940499850119412 -0.012940499850119412
6.2020763 -0.01294817920560568 -0.01294817920560568
6.2021224 -0.012955917268756747 -0.012955917268756747
6.2021684 -0.012964225505723233 -0.012964225505723233
6.2022144 -0.012972476498979228 -0.012972476498979228
6.2022604 -0.012980334969366809 -0.012980334969366809
6.2023065 -0.01298819921396337 -0.01298819921396337
6.2023525 -0.012996561539117789 -0.012996561539117789
6.2023985 -0.013004431876830817 -0.013004431876830817
6.2024446 -0.013012416408391304 -0.013012416408391304
6.2024906 -0.013020873392957856 -0.013020873392957856
6.2025366 -0.013028875669297097 -0.013028875669297097
6.2025827 -0.013036872491559607 -0.013036872491559607
6.2026287 -0.013045430251271306 -0.013045430251271306
6.2026747 -0.013053456389171911 -0.013053456389171911
6.2027208 -0.013061539978460433 -0.013061539978460433
6.2027668 -0.013070204633150858 -0.013070204633150858
6.2028128 -0.013078306328652199 -0.013078306328652199
6.2028589 -0.013086459897838316 -0.013086459897838316
6.2029049 -0.013095168937857948 -0.013095168937857948
6.2029509 -0.013103398020901835 -0.013103398020901835
6.202997 -0.013111604721326156 -0.013111604721326156
6.203043 -0.013120387072570008 -0.013120387072570008
6.203089 -0.013128612221568347 -0.013128612221568347
6.2031351 -0.013136946799974045 -0.013136946799974045
6.2031811 -0.013145785598226442 -0.013145785598226442
6.2032271 -0.01315464011246716 -0.01315464011246716
6.2032731 -0.01316294886129316 -0.01316294886129316
6.2033192 -0.013171290775716169 -0.013171290775716169
6.2033652 -0.013180248016611563 -0.013180248016611563
6.2034112 -0.013188627907057647 -0.013188627907057647
6.2034573 -0.013197081277594835 -0.013197081277594835
6.2035033 -0.013206032488232565 -0.013206032488232565
6.2035493 -0.013214489555778565 -0.013214489555778565
6.2035954 -0.01322299150712135 -0.01322299150712135
6.2036414 -0.013231965577747765 -0.013231965577747765
6.2036874 -0.01324050585919767 -0.01324050585919767
6.2037335 -0.013249016337212998 -0.013249016337212998
6.2037795 -0.013258088288738892 -0.013258088288738892
6.2038255 -0.013266625709188845 -0.013266625709188845
6.2038716 -0.01327517364358206 -0.01327517364358206
6.2039176 -0.013284372620224898 -0.013284372620224898
6.2039636 -0.013292936121349836 -0.013292936121349836
6.2040097 -0.013301550550659758 -0.013301550550659758
6.2040557 -0.013310698150735671 -0.013310698150735671
6.2041017 -0.013319316715435597 -0.013319316715435597
6.2041478 -0.013328324619909272 -0.013328324619909272
6.2041938 -0.01338592662583891 -0.01338592662583891
6.2042398 -0.013392890700878833 -0.013392890700878833
6.2042858 -0.013399424069474223 -0.013399424069474223
6.2043319 -0.01340599263212305 -0.01340599263212305
6.2043779 -0.013413181025553384 -0.013413181025553384
6.2044239 -0.013419859650001462 -0.013419859650001462
6.20447 -0.013426613014934355 -0.013426613014934355
6.204516 -0.01343393600564017 -0.01343393600564017
6.204562 -0.01344078589176949 -0.01344078589176949
6.2046081 -0.013447680565771754 -0.013447680565771754
6.2046541 -0.013455210577362766 -0.013455210577362766
6.2047001 -0.013462211397472274 -0.013462211397472274
6.2047462 -0.013469250204398755 -0.013469250204398755
6.2047922 -0.013476897332769508 -0.013476897332769508
6.2048382 -0.013484028680789578 -0.013484028680789578
6.2048843 -0.013491214420840811 -0.013491214420840811
6.2049303 -0.013499027923395657 -0.013499027923395657
6.2049763 -0.013506292590494427 -0.013506292590494427
6.2050224 -0.01351360483378133 -0.01351360483378133
6.2050684 -0.013521541075860127 -0.013521541075860127
6.2051144 -0.013528988362306494 -0.013528988362306494
6.2051605 -0.013536429888540416 -0.013536429888540416
6.2052065 -0.01354451494877967 -0.01354451494877967
6.2052525 -0.01355261472831346 -0.01355261472831346
6.2052985 -0.013560189056252033 -0.013560189056252033
6.2053446 -0.01356784159843342 -0.01356784159843342
6.2053906 -0.013576132782165276 -0.013576132782165276
6.2054366 -0.013583795341401928 -0.013583795341401928
6.2054827 -0.013591529271118633 -0.013591529271118633
6.2055287 -0.013599921466974073 -0.013599921466974073
6.2055747 -0.013607744905142634 -0.013607744905142634
6.2056208 -0.013615609561948785 -0.013615609561948785
6.2056668 -0.013624082173030122 -0.013624082173030122
6.2057128 -0.01363199925576343 -0.01363199925576343
6.2057589 -0.01363999738075957 -0.01363999738075957
6.2058049 -0.01364859981400252 -0.01364859981400252
6.2058509 -0.01365658985758853 -0.01365658985758853
6.205897 -0.013664747581390647 -0.013664747581390647
6.205943 -0.013673435847568952 -0.013673435847568952
6.205989 -0.013681548271516991 -0.013681548271516991
6.2060351 -0.013689751404475444 -0.013689751404475444
6.2060811 -0.013698551573974647 -0.013698551573974647
6.2061271 -0.013706812500705384 -0.013706812500705384
6.2061732 -0.013715016776861242 -0.013715016776861242
6.2062192 -0.013723978414826964 -0.013723978414826964
6.2062652 -0.013732880702901663 -0.013732880702901663
6.2063112 -0.013741300387875577 -0.013741300387875577
6.2063573 -0.013749654088187693 -0.013749654088187693
6.2064033 -0.013758690218733764 -0.013758690218733764
6.2064493 -0.013767163132536418 -0.013767163132536418
6.2064954 -0.013775609945957855 -0.013775609945957855
6.2065414 -0.013784688745243833 -0.013784688745243833
6.2065874 -0.013793240912716312 -0.013793240912716312
6.2066335 -0.01380178345803886 -0.01380178345803886
6.2066795 -0.013811001484528702 -0.013811001484528702
6.2067255 -0.013819588506304076 -0.013819588506304076
6.2067716 -0.01382822941924242 -0.01382822941924242
6.2068176 -0.013837471793464264 -0.013837471793464264
6.2068636 -0.013846166747464965 -0.013846166747464965
6.2069097 -0.013854861572724832 -0.013854861572724832
6.2069557 -0.01386422497618159 -0.01386422497618159
6.2070017 -0.013872959852342643 -0.013872959852342643
6.2070478 -0.013881687554332701 -0.013881687554332701
6.2070938 -0.013891103950562811 -0.013891103950562811
6.2071398 -0.013899928372959194 -0.013899928372959194
6.2071859 -0.01390878576239596 -0.01390878576239596
6.2072319 -0.013918186934068502 -0.013918186934068502
6.2072779 -0.013927689234269007 -0.013927689234269007
6.2073239 -0.013936632630248247 -0.013936632630248247
6.20737 -0.01394552880754387 -0.01394552880754387
6.207416 -0.01395505855692038 -0.01395505855692038
6.207462 -0.013963995126793331 -0.013963995126793331
6.2075081 -0.013972971883932116 -0.013972971883932116
6.2075541 -0.01398257881918234 -0.01398257881918234
6.2076001 -0.013991581893861653 -0.013991581893861653
6.2076462 -0.014000570798150994 -0.014000570798150994
6.2076922 -0.014010257470833414 -0.014010257470833414
6.2077382 -0.014019258516941848 -0.014019258516941848
6.2077843 -0.014028261940931274 -0.014028261940931274
6.2078303 -0.014038030879445839 -0.014038030879445839
6.2078763 -0.014079635548221238 -0.014079635548221238
6.2079224 -0.014114810404220324 -0.014114810404220324
6.2079684 -0.014121925642956789 -0.014121925642956789
6.2080144 -0.014128359477217835 -0.014128359477217835
6.2080605 -0.014134930330065808 -0.014134930330065808
6.2081065 -0.01414219877570384 -0.01414219877570384
6.2081525 -0.014148821471353589 -0.014148821471353589
6.2081986 -0.014155549033295972 -0.014155549033295972
6.2082446 -0.014163016824868164 -0.014163016824868164
6.2082906 -0.014170538328463033 -0.014170538328463033
6.2083366 -0.014177421968218014 -0.014177421968218014
6.2083827 -0.0141844231139678 -0.0141844231139678
6.2084287 -0.01419215801431758 -0.01419215801431758
6.2084747 -0.014199243071639714 -0.014199243071639714
6.2085208 -0.014206389581390458 -0.014206389581390458
6.2085668 -0.014214241141855067 -0.014214241141855067
6.2086128 -0.014221550017505708 -0.014221550017505708
6.2086589 -0.014228840359746978 -0.014228840359746978
6.2087049 -0.01423687862517973 -0.01423687862517973
6.2087509 -0.014244314451666426 -0.014244314451666426
6.208797 -0.014251794826959614 -0.014251794826959614
6.208843 -0.014259994484091711 -0.014259994484091711
6.208889 -0.014267603461961946 -0.014267603461961946
6.2089351 -0.014275224618467308 -0.014275224618467308
6.2089811 -0.014283608081457639 -0.014283608081457639
6.2090271 -0.014291340893532265 -0.014291340893532265
6.2090732 -0.01429914908839473 -0.01429914908839473
6.2091192 -0.01430766706344267 -0.01430766706344267
6.2091652 -0.014315522103711176 -0.014315522103711176
6.2092113 -0.014323444030725377 -0.014323444030725377
6.2092573 -0.01433211888004581 -0.01433211888004581
6.2093033 -0.0143408332429659 -0.0143408332429659
6.2093493 -0.01434891611266944 -0.01434891611266944
6.2093954 -0.01435695870321788 -0.01435695870321788
6.2094414 -0.014365819893940852 -0.014365819893940852
6.2094874 -0.014374013239260597 -0.014374013239260597
6.2095335 -0.014382277596327457 -0.014382277596327457
6.2095795 -0.014391260077436949 -0.014391260077436949
6.2096255 -0.014399538240608922 -0.014399538240608922
6.2096716 -0.014407902865898738 -0.014407902865898738
6.2097176 -0.014416980969768588 -0.014416980969768588
6.2097636 -0.014425390223435204 -0.014425390223435204
6.2098097 -0.014433949495495771 -0.014433949495495771
6.2098557 -0.014443121544528136 -0.014443121544528136
6.2099017 -0.014451660235472341 -0.014451660235472341
6.2099478 -0.014460220223321456 -0.014460220223321456
6.2099938 -0.01446950851990109 -0.01446950851990109
6.2100398 -0.014478150865051187 -0.014478150865051187
6.2100859 -0.014486878097726185 -0.014486878097726185
6.2101319 -0.014496280967952174 -0.014496280967952174
6.2101779 -0.014505741293621081 -0.014505741293621081
6.2102239 -0.01451451469004405 -0.01451451469004405
6.21027 -0.01452333743484224 -0.01452333743484224
6.210316 -0.014532902031612734 -0.014532902031612734
6.210362 -0.01454174281599495 -0.01454174281599495
6.2104081 -0.01455067255114259 -0.01455067255114259
6.2104541 -0.014560291396557495 -0.014560291396557495
6.2105001 -0.014569270104126456 -0.014569270104126456
6.2105462 -0.014578232600796798 -0.014578232600796798
6.2105922 -0.014587952118492472 -0.014587952118492472
6.2106382 -0.014597018677475967 -0.014597018677475967
6.2106843 -0.014606036136886288 -0.014606036136886288
6.2107303 -0.014615878700841009 -0.014615878700841009
6.2107763 -0.014625031252838802 -0.014625031252838802
6.2108224 -0.014634101748205784 -0.014634101748205784
6.2108684 -0.01464401718885578 -0.01464401718885578
6.2109144 -0.014653205424210926 -0.014653205424210926
6.2109605 -0.014662351195883393 -0.014662351195883393
6.2110065 -0.01467231338405912 -0.01467231338405912
6.2110525 -0.01468158374651348 -0.01468158374651348
6.2110986 -0.014690875578256206 -0.014690875578256206
6.2111446 -0.014700834080149357 -0.014700834080149357
6.2111906 -0.014710907737076659 -0.014710907737076659
6.2112366 -0.014720272110705722 -0.014720272110705722
6.2112827 -0.014729597750769577 -0.014729597750769577
6.2113287 -0.01473968124479963 -0.01473968124479963
6.2113747 -0.014749090825690401 -0.014749090825690401
6.2114208 -0.014758501427895587 -0.014758501427895587
6.2114668 -0.014768616972604775 -0.014768616972604775
6.2115128 -0.014778069711151424 -0.014778069711151424
6.2115589 -0.014792364939905007 -0.014792364939905007
6.2116049 -0.01487332088553938 -0.01487332088553938
6.2116509 -0.014879334131569921 -0.014879334131569921
6.211697 -0.014885472546517902 -0.014885472546517902
6.211743 -0.014892453634989426 -0.014892453634989426
6.211789 -0.01489873453857287 -0.01489873453857287
6.2118351 -0.0149050813532922 -0.0149050813532922
6.2118811 -0.014912264476714808 -0.014912264476714808
6.2119271 -0.014918781661386646 -0.014918781661386646
6.2119732 -0.01492540313469445 -0.01492540313469445
6.2120192 -0.014932830186878182 -0.014932830186878182
6.2120652 -0.014939576670532384 -0.014939576670532384
6.2121113 -0.014946368073182838 -0.014946368073182838
6.2121573 -0.014954056558717484 -0.014954056558717484
6.2122033 -0.014961760949560676 -0.014961760949560676
6.2122493 -0.014968789590767705 -0.014968789590767705
6.2122954 -0.01497592252964776 -0.01497592252964776
6.2123414 -0.01498389539713458 -0.01498389539713458
6.2123874 -0.014991104286811385 -0.014991104286811385
6.2124335 -0.014998406960274687 -0.014998406960274687
6.2124795 -0.015006518869323306 -0.015006518869323306
6.2125255 -0.015013998867013342 -0.015013998867013342
6.2125716 -0.015021464117444353 -0.015021464117444353
6.2126176 -0.015029855010305765 -0.015029855010305765
6.2126636 -0.01503742747261223 -0.01503742747261223
6.2127097 -0.015045121695081945 -0.015045121695081945
6.2127557 -0.015053637399005466 -0.015053637399005466
6.2128017 -0.015061491334136675 -0.015061491334136675
6.2128478 -0.015069333801160791 -0.015069333801160791
6.2128938 -0.015078065320624352 -0.015078065320624352
6.2129398 -0.015086021785299311 -0.015086021785299311
6.2129859 -0.01509402979965146 -0.01509402979965146
6.2130319 -0.015102945445953702 -0.015102945445953702
6.2130779 -0.015111070833091135 -0.015111070833091135
6.213124 -0.015119237152161118 -0.015119237152161118
6.21317 -0.01512828055727103 -0.01512828055727103
6.213216 -0.015137385113010592 -0.015137385113010592
6.213262 -0.015145752813197704 -0.015145752813197704
6.2133081 -0.015154122646783626 -0.015154122646783626
6.2133541 -0.015163386297481778 -0.015163386297481778
6.2134001 -0.015171897759058578 -0.015171897759058578
6.2134462 -0.015180425288530613 -0.015180425288530613
6.2134922 -0.015189791466366733 -0.015189791466366733
6.2135382 -0.015198463977009689 -0.015198463977009689
6.2135843 -0.015207117196737695 -0.015207117196737695
6.2136303 -0.015216652496761024 -0.015216652496761024
6.2136763 -0.01522535533216667 -0.01522535533216667
6.2137224 -0.015234176160507762 -0.015234176160507762
6.2137684 -0.0152438732589441 -0.0152438732589441
6.2138144 -0.015252746988546112 -0.015252746988546112
6.2138605 -0.01526165396321882 -0.01526165396321882
6.2139065 -0.015271456092466116 -0.015271456092466116
6.2139525 -0.01528041915951776 -0.01528041915951776
6.2139986 -0.015289503618379168 -0.015289503618379168
6.2140446 -0.01529940329844177 -0.01529940329844177
6.2140906 -0.015308472885123908 -0.015308472885123908
6.2141367 -0.015317603669202614 -0.015317603669202614
6.2141827 -0.01532766762230385 -0.01532766762230385
6.2142287 -0.015337689521009739 -0.015337689521009739
6.2142747 -0.015346984062534872 -0.015346984062534872
6.2143208 -0.015356251151952733 -0.015356251151952733
6.2143668 -0.015366394291742708 -0.015366394291742708
6.2144128 -0.015375769474391185 -0.015375769474391185
6.2144589 -0.015385081517557013 -0.015385081517557013
6.2145049 -0.015395313516518065 -0.015395313516518065
6.2145509 -0.015404786459676655 -0.015404786459676655
6.214597 -0.015414210171688716 -0.015414210171688716
6.214643 -0.015424573068917168 -0.015424573068917168
6.214689 -0.015434061582237391 -0.015434061582237391
6.2147351 -0.015443564447195676 -0.015443564447195676
6.2147811 -0.015454025777139554 -0.015454025777139554
6.2148271 -0.01546362145406622 -0.01546362145406622
6.2148732 -0.0154731708548097 -0.0154731708548097
6.2149192 -0.015483698050160864 -0.015483698050160864
6.2149652 -0.015493293595520255 -0.015493293595520255
6.2150113 -0.015502981252158082 -0.015502981252158082
6.2150573 -0.015513541618323216 -0.015513541618323216
6.2151033 -0.01552322872823511 -0.01552322872823511
6.2151494 -0.015532972182897365 -0.015532972182897365
6.2151954 -0.01554363263660427 -0.01554363263660427
6.2152414 -0.015554245587328618 -0.015554245587328618
6.2152874 -0.015621870723819323 -0.015621870723819323
6.2153335 -0.01566823968272287 -0.01566823968272287
6.2153795 -0.01567464955436609 -0.01567464955436609
6.2154255 -0.015680202747828286 -0.015680202747828286
6.2154716 -0.015685898631576285 -0.015685898631576285
6.2155176 -0.01569256634373573 -0.01569256634373573
6.2155636 -0.015698434540894105 -0.015698434540894105
6.2156097 -0.015704407287762494 -0.015704407287762494
6.2156557 -0.015711343670253227 -0.015711343670253227
6.2157017 -0.01571758784837359 -0.01571758784837359
6.2157478 -0.01572382318230248 -0.01572382318230248
6.2157938 -0.015731139424439527 -0.015731139424439527
6.2158398 -0.015737569826335708 -0.015737569826335708
6.2158859 -0.015744078515668638 -0.015744078515668638
6.2159319 -0.015751660109258898 -0.015751660109258898
6.2159779 -0.015758287384396368 -0.015758287384396368
6.216024 -0.01576515552321037 -0.01576515552321037
6.21607 -0.01577296307435097 -0.01577296307435097
6.216116 -0.01577997374606117 -0.01577997374606117
6.2161621 -0.015787011247426864 -0.015787011247426864
6.2162081 -0.015795105798874633 -0.015795105798874633
6.2162541 -0.01580324654600642 -0.01580324654600642
6.2163001 -0.015810515584175382 -0.015810515584175382
6.2163462 -0.015817919532442302 -0.015817919532442302
6.2163922 -0.01582634494620946 -0.01582634494620946
6.2164382 -0.015833854963255945 -0.015833854963255945
6.2164843 -0.015841461543366082 -0.015841461543366082
6.2165303 -0.015850081753591826 -0.015850081753591826
6.2165763 -0.01585789380655595 -0.01585789380655595
6.2166224 -0.01586571366368848 -0.01586571366368848
6.2166684 -0.015874438578665676 -0.015874438578665676
6.2167144 -0.015882487831143335 -0.015882487831143335
6.2167605 -0.01589053158446392 -0.01589053158446392
